col0,col1,col2,col3,col4,pctwhite,pctblack,pctapi,pctaian,pct2prace,pcthispanic
1981,Male,23,ANDREW,1845,75.79,12.94,1.16,4.23,1.55,4.32
1981,Male,24,WILLIAM,1787,34.04,59.01,1.61,0.67,2.33,2.34
1981,Male,25,JUAN,1776,8.02,0.79,24.98,15.94,2.43,47.83
1982,Female,1,JENNIFER,5793,67.27,20.32,2.26,(S),(S),7.90
1982,Female,2,JESSICA,4200,68.14,8.85,(S),0.00,(S),19.91
1982,Female,3,SARAH,2791,75.77,9.03,5.34,(S),5.13,(S)
1982,Female,4,MELISSA,2730,82.35,2.94,(S),0.00,(S),11.18
1982,Female,5,MICHELLE,2446,52.77,27.83,1.01,1.89,5.67,10.83
1982,Female,6,NICOLE,2379,72.63,12.11,(S),(S),2.28,10.53
1982,Female,7,ELIZABETH,2262,63.31,7.41,(S),(S),1.71,25.86
1982,Female,8,AMANDA,2249,61.25,8.75,5.00,(S),(S),21.25
1982,Female,9,CHRISTINA,2148,86.64,3.90,2.07,0.41,1.24,5.73
1982,Female,10,STEPHANIE,1999,80.04,6.24,(S),(S),2.91,10.40
1982,Female,11,MARIA,1972,34.46,1.62,3.30,3.53,2.35,54.74
1982,Female,12,CRYSTAL,1843,86.36,4.63,1.68,0.92,2.04,4.38
1982,Female,13,VANESSA,1685,,,,,,
1982,Female,14,AMBER,1611,84.25,7.73,1.34,0.74,2.97,2.97
1982,Female,15,TIFFANY,1535,93.20,1.88,0.91,0.60,1.69,1.71
1982,Female,16,HEATHER,1523,90.81,2.47,1.87,0.75,1.57,2.54
1982,Female,17,AMY,1404,82.84,9.56,1.13,0.93,1.52,4.02
1982,Female,18,KIMBERLY,1378,90.88,4.77,0.88,0.29,1.51,1.67
1982,Female,19,REBECCA,1373,76.60,10.11,(S),(S),2.13,8.24
1982,Female,20,LAURA,1331,68.18,6.47,(S),(S),1.58,21.91
1982,Female,21,LISA,1327,88.92,1.94,(S),(S),1.87,6.30
1982,Female,22,ERIN,1309,75.43,16.38,(S),(S),(S),4.31
1982,Female,23,VERONICA,1283,26.40,4.24,(S),0.00,(S),68.02
1982,Female,24,ANGELA,1239,67.69,9.17,4.37,(S),(S),14.85
1982,Female,25,ANDREA,1234,82.31,5.78,1.16,0.54,2.11,8.10
1982,Male,1,MICHAEL,7155,86.36,7.62,1.13,0.73,1.93,2.23
1982,Male,2,CHRISTOPHER,6095,76.74,17.44,0.95,0.36,1.90,2.61
1982,Male,3,DAVID,5112,65.29,13.75,10.50,1.84,2.60,6.03
1982,Male,4,DANIEL,4583,67.02,24.05,2.12,0.58,1.95,4.27
1982,Male,5,MATTHEW,4065,59.90,29.94,3.92,0.99,2.62,2.64
1982,Male,6,ROBERT,3651,74.28,16.04,1.67,0.56,2.04,5.40
1982,Male,7,JASON,3592,70.75,21.61,1.93,0.38,1.50,3.83
1982,Male,8,JOSHUA,3216,24.58,60.41,4.91,2.84,3.58,3.68
1982,Male,9,JAMES,3202,54.45,38.09,0.81,2.51,2.10,2.04
1982,Male,10,RYAN,3123,93.33,2.82,0.64,0.42,1.17,1.62
1982,Male,11,JOHN,3105,47.00,20.10,14.41,12.56,3.58,2.36
1982,Male,12,JOSEPH,3061,35.48,48.84,6.91,1.09,5.31,2.37
1982,Male,13,JOSE,3016,22.45,3.56,31.93,7.71,3.21,31.14
1982,Male,14,BRIAN,2724,85.49,7.85,1.34,1.10,1.34,2.89
1982,Male,15,JUSTIN,2580,73.78,15.15,2.76,2.87,1.79,3.65
1982,Male,16,ANTHONY,2473,63.43,30.43,1.10,0.62,1.84,2.59
1982,Male,17,JONATHAN,2445,51.55,12.02,12.98,8.53,7.36,7.56
1982,Male,18,ANDREW,2322,75.79,12.94,1.16,4.23,1.55,4.32
1982,Male,19,NICHOLAS,2253,76.56,16.10,1.12,1.39,2.14,2.70
1982,Male,20,RICHARD,2248,73.19,22.09,0.61,0.52,1.64,1.94
1982,Male,21,ERIC,2104,71.34,10.06,6.71,1.52,5.79,4.57
1982,Male,22,STEVEN,2093,71.55,19.64,1.04,2.01,1.97,3.79
1982,Male,23,WILLIAM,2000,34.04,59.01,1.61,0.67,2.33,2.34
1982,Male,24,BRANDON,1915,66.28,28.21,0.50,0.77,2.06,2.17
1982,Male,25,KEVIN,1836,79.64,12.11,2.06,1.29,2.06,2.84
1983,Female,1,JENNIFER,5865,67.27,20.32,2.26,(S),(S),7.90
1983,Female,2,JESSICA,4496,68.14,8.85,(S),0.00,(S),19.91
1983,Female,3,MELISSA,2643,82.35,2.94,(S),0.00,(S),11.18
1983,Female,4,SARAH,2621,75.77,9.03,5.34,(S),5.13,(S)
1983,Female,5,NICOLE,2619,72.63,12.11,(S),(S),2.28,10.53
1983,Female,6,ELIZABETH,2369,63.31,7.41,(S),(S),1.71,25.86
1983,Female,7,MICHELLE,2357,52.77,27.83,1.01,1.89,5.67,10.83
1983,Female,8,STEPHANIE,2356,80.04,6.24,(S),(S),2.91,10.40
1983,Female,9,ASHLEY,2293,74.37,19.60,0.39,2.36,1.70,1.58
1983,Female,10,CHRISTINA,2277,86.64,3.90,2.07,0.41,1.24,5.73
1983,Female,11,AMANDA,2239,61.25,8.75,5.00,(S),(S),21.25
1983,Female,12,HEATHER,2000,90.81,2.47,1.87,0.75,1.57,2.54
1983,Female,13,CRYSTAL,1886,86.36,4.63,1.68,0.92,2.04,4.38
1983,Female,14,MARIA,1705,34.46,1.62,3.30,3.53,2.35,54.74
1983,Female,15,AMBER,1541,84.25,7.73,1.34,0.74,2.97,2.97
1983,Female,16,VANESSA,1517,,,,,,
1983,Female,17,KIMBERLY,1461,90.88,4.77,0.88,0.29,1.51,1.67
1983,Female,18,TIFFANY,1443,93.20,1.88,0.91,0.60,1.69,1.71
1983,Female,19,MEGAN,1341,90.13,3.41,(S),(S),2.15,3.23
1983,Female,20,LAURA,1340,68.18,6.47,(S),(S),1.58,21.91
1983,Female,21,REBECCA,1334,76.60,10.11,(S),(S),2.13,8.24
1983,Female,22,DANIELLE,1312,82.55,9.42,(S),(S),2.22,3.60
1983,Female,23,AMY,1306,82.84,9.56,1.13,0.93,1.52,4.02
1983,Female,24,ERIN,1276,75.43,16.38,(S),(S),(S),4.31
1983,Female,25,RACHEL,1264,70.19,23.28,0.90,0.43,2.94,2.26
1983,Male,1,MICHAEL,7424,86.36,7.62,1.13,0.73,1.93,2.23
1983,Male,2,CHRISTOPHER,6374,76.74,17.44,0.95,0.36,1.90,2.61
1983,Male,3,DAVID,4950,65.29,13.75,10.50,1.84,2.60,6.03
1983,Male,4,DANIEL,4749,67.02,24.05,2.12,0.58,1.95,4.27
1983,Male,5,MATTHEW,4660,59.90,29.94,3.92,0.99,2.62,2.64
1983,Male,6,ROBERT,3599,74.28,16.04,1.67,0.56,2.04,5.40
1983,Male,7,JASON,3403,70.75,21.61,1.93,0.38,1.50,3.83
1983,Male,8,RYAN,3346,93.33,2.82,0.64,0.42,1.17,1.62
1983,Male,9,JOSHUA,3294,24.58,60.41,4.91,2.84,3.58,3.68
1983,Male,10,JOSEPH,3099,35.48,48.84,6.91,1.09,5.31,2.37
1983,Male,11,JAMES,3087,54.45,38.09,0.81,2.51,2.10,2.04
1983,Male,12,JOHN,3039,47.00,20.10,14.41,12.56,3.58,2.36
1983,Male,13,JOSE,2760,22.45,3.56,31.93,7.71,3.21,31.14
1983,Male,14,BRIAN,2670,85.49,7.85,1.34,1.10,1.34,2.89
1983,Male,15,ANDREW,2615,75.79,12.94,1.16,4.23,1.55,4.32
1983,Male,16,ANTHONY,2464,63.43,30.43,1.10,0.62,1.84,2.59
1983,Male,17,JONATHAN,2448,51.55,12.02,12.98,8.53,7.36,7.56
1983,Male,18,JUSTIN,2442,73.78,15.15,2.76,2.87,1.79,3.65
1983,Male,19,ERIC,2329,71.34,10.06,6.71,1.52,5.79,4.57
1983,Male,20,NICHOLAS,2283,76.56,16.10,1.12,1.39,2.14,2.70
1983,Male,21,STEVEN,2255,71.55,19.64,1.04,2.01,1.97,3.79
1983,Male,22,RICHARD,2199,73.19,22.09,0.61,0.52,1.64,1.94
1983,Male,23,BRANDON,2183,66.28,28.21,0.50,0.77,2.06,2.17
1983,Male,24,WILLIAM,2094,34.04,59.01,1.61,0.67,2.33,2.34
1983,Male,25,KEVIN,1933,79.64,12.11,2.06,1.29,2.06,2.84
1984,Female,1,JENNIFER,5534,67.27,20.32,2.26,(S),(S),7.90
1984,Female,2,JESSICA,4999,68.14,8.85,(S),0.00,(S),19.91
1984,Female,3,ASHLEY,3006,74.37,19.60,0.39,2.36,1.70,1.58
1984,Female,4,NICOLE,2636,72.63,12.11,(S),(S),2.28,10.53
1984,Female,5,MELISSA,2549,82.35,2.94,(S),0.00,(S),11.18
1984,Female,6,SARAH,2494,75.77,9.03,5.34,(S),5.13,(S)
1984,Female,7,STEPHANIE,2459,80.04,6.24,(S),(S),2.91,10.40
1984,Female,8,AMANDA,2299,61.25,8.75,5.00,(S),(S),21.25
1984,Female,9,ELIZABETH,2262,63.31,7.41,(S),(S),1.71,25.86
1984,Female,10,CHRISTINA,2204,86.64,3.90,2.07,0.41,1.24,5.73
1984,Female,11,MICHELLE,2200,52.77,27.83,1.01,1.89,5.67,10.83
1984,Female,12,HEATHER,2027,90.81,2.47,1.87,0.75,1.57,2.54
1984,Female,13,VANESSA,1904,,,,,,
1984,Female,14,CRYSTAL,1851,86.36,4.63,1.68,0.92,2.04,4.38
1984,Female,15,MEGAN,1596,90.13,3.41,(S),(S),2.15,3.23
1984,Female,16,DANIELLE,1584,82.55,9.42,(S),(S),2.22,3.60
1984,Female,17,AMBER,1565,84.25,7.73,1.34,0.74,2.97,2.97
1984,Female,18,MARIA,1557,34.46,1.62,3.30,3.53,2.35,54.74
1984,Female,19,TIFFANY,1508,93.20,1.88,0.91,0.60,1.69,1.71
1984,Female,20,LAURA,1456,68.18,6.47,(S),(S),1.58,21.91
1984,Female,21,RACHEL,1428,70.19,23.28,0.90,0.43,2.94,2.26
1984,Female,22,LAUREN,1387,86.35,3.81,3.02,0.79,1.44,4.59
1984,Female,23,KIMBERLY,1384,90.88,4.77,0.88,0.29,1.51,1.67
1984,Female,24,AMY,1279,82.84,9.56,1.13,0.93,1.52,4.02
1984,Female,25,ANDREA,1255,82.31,5.78,1.16,0.54,2.11,8.10
1984,Female,25,REBECCA,1255,76.60,10.11,(S),(S),2.13,8.24
1984,Male,1,MICHAEL,7482,86.36,7.62,1.13,0.73,1.93,2.23
1984,Male,2,CHRISTOPHER,6536,76.74,17.44,0.95,0.36,1.90,2.61
1984,Male,3,DAVID,5100,65.29,13.75,10.50,1.84,2.60,6.03
1984,Male,4,DANIEL,5020,67.02,24.05,2.12,0.58,1.95,4.27
1984,Male,5,MATTHEW,4683,59.90,29.94,3.92,0.99,2.62,2.64
1984,Male,6,ROBERT,3534,74.28,16.04,1.67,0.56,2.04,5.40
1984,Male,7,JOSHUA,3406,24.58,60.41,4.91,2.84,3.58,3.68
1984,Male,8,RYAN,3403,93.33,2.82,0.64,0.42,1.17,1.62
1984,Male,9,JAMES,3145,54.45,38.09,0.81,2.51,2.10,2.04
1984,Male,10,JOHN,3075,47.00,20.10,14.41,12.56,3.58,2.36
1984,Male,11,JOSEPH,3027,35.48,48.84,6.91,1.09,5.31,2.37
1984,Male,12,JASON,2966,70.75,21.61,1.93,0.38,1.50,3.83
1984,Male,13,ANTHONY,2839,63.43,30.43,1.10,0.62,1.84,2.59
1984,Male,14,JOSE,2822,22.45,3.56,31.93,7.71,3.21,31.14
1984,Male,15,ANDREW,2751,75.79,12.94,1.16,4.23,1.55,4.32
1984,Male,16,BRIAN,2725,85.49,7.85,1.34,1.10,1.34,2.89
1984,Male,17,JONATHAN,2584,51.55,12.02,12.98,8.53,7.36,7.56
1984,Male,18,NICHOLAS,2478,76.56,16.10,1.12,1.39,2.14,2.70
1984,Male,19,JUSTIN,2378,73.78,15.15,2.76,2.87,1.79,3.65
1984,Male,20,BRANDON,2367,66.28,28.21,0.50,0.77,2.06,2.17
1984,Male,21,ERIC,2334,71.34,10.06,6.71,1.52,5.79,4.57
1984,Male,22,STEVEN,2284,71.55,19.64,1.04,2.01,1.97,3.79
1984,Male,23,RICHARD,2165,73.19,22.09,0.61,0.52,1.64,1.94
1984,Male,24,ADAM,2064,78.89,10.65,2.60,0.43,2.97,4.46
1984,Male,25,WILLIAM,1992,34.04,59.01,1.61,0.67,2.33,2.34
1985,Female,1,JESSICA,5508,68.14,8.85,(S),0.00,(S),19.91
1985,Female,2,JENNIFER,4946,67.27,20.32,2.26,(S),(S),7.90
1985,Female,3,ASHLEY,3931,74.37,19.60,0.39,2.36,1.70,1.58
1985,Female,4,AMANDA,3180,61.25,8.75,5.00,(S),(S),21.25
1985,Female,5,NICOLE,2878,72.63,12.11,(S),(S),2.28,10.53
1985,Female,6,STEPHANIE,2624,80.04,6.24,(S),(S),2.91,10.40
1985,Female,7,MELISSA,2509,82.35,2.94,(S),0.00,(S),11.18
1985,Female,8,ELIZABETH,2466,63.31,7.41,(S),(S),1.71,25.86
1985,Female,9,CHRISTINA,2450,86.64,3.90,2.07,0.41,1.24,5.73
1985,Female,10,SARAH,2420,75.77,9.03,5.34,(S),5.13,(S)
1985,Female,11,MICHELLE,2077,52.77,27.83,1.01,1.89,5.67,10.83
1985,Female,12,VANESSA,2065,,,,,,
1985,Female,13,HEATHER,1873,90.81,2.47,1.87,0.75,1.57,2.54
1985,Female,14,MEGAN,1858,90.13,3.41,(S),(S),2.15,3.23
1985,Female,15,LAURA,1696,68.18,6.47,(S),(S),1.58,21.91
1985,Female,16,AMBER,1644,84.25,7.73,1.34,0.74,2.97,2.97
1985,Female,17,DANIELLE,1639,82.55,9.42,(S),(S),2.22,3.60
1985,Female,18,CRYSTAL,1620,86.36,4.63,1.68,0.92,2.04,4.38
1985,Female,19,MARIA,1566,34.46,1.62,3.30,3.53,2.35,54.74
1985,Female,20,RACHEL,1507,70.19,23.28,0.90,0.43,2.94,2.26
1985,Female,21,LAUREN,1499,86.35,3.81,3.02,0.79,1.44,4.59
1985,Female,22,BRITTANY,1416,74.50,21.48,(S),(S),(S),(S)
1985,Female,23,KIMBERLY,1410,90.88,4.77,0.88,0.29,1.51,1.67
1985,Female,24,TIFFANY,1316,93.20,1.88,0.91,0.60,1.69,1.71
1985,Female,25,AMY,1234,82.84,9.56,1.13,0.93,1.52,4.02
1985,Male,1,MICHAEL,7261,86.36,7.62,1.13,0.73,1.93,2.23
1985,Male,2,CHRISTOPHER,6774,76.74,17.44,0.95,0.36,1.90,2.61
1985,Male,3,DANIEL,5443,67.02,24.05,2.12,0.58,1.95,4.27
1985,Male,4,DAVID,5240,65.29,13.75,10.50,1.84,2.60,6.03
1985,Male,5,MATTHEW,4491,59.90,29.94,3.92,0.99,2.62,2.64
1985,Male,6,ROBERT,3694,74.28,16.04,1.67,0.56,2.04,5.40
1985,Male,7,JOSHUA,3673,24.58,60.41,4.91,2.84,3.58,3.68
1985,Male,8,RYAN,3566,93.33,2.82,0.64,0.42,1.17,1.62
1985,Male,9,ANDREW,3421,75.79,12.94,1.16,4.23,1.55,4.32
1985,Male,10,JAMES,3228,54.45,38.09,0.81,2.51,2.10,2.04
1985,Male,11,ANTHONY,3094,63.43,30.43,1.10,0.62,1.84,2.59
1985,Male,12,JOSE,3068,22.45,3.56,31.93,7.71,3.21,31.14
1985,Male,13,JOSEPH,3054,35.48,48.84,6.91,1.09,5.31,2.37
1985,Male,14,JOHN,3008,47.00,20.10,14.41,12.56,3.58,2.36
1985,Male,15,JONATHAN,2920,51.55,12.02,12.98,8.53,7.36,7.56
1985,Male,16,BRANDON,2703,66.28,28.21,0.50,0.77,2.06,2.17
1985,Male,17,JASON,2696,70.75,21.61,1.93,0.38,1.50,3.83
1985,Male,18,NICHOLAS,2654,76.56,16.10,1.12,1.39,2.14,2.70
1985,Male,19,BRIAN,2557,85.49,7.85,1.34,1.10,1.34,2.89
1985,Male,20,ERIC,2501,71.34,10.06,6.71,1.52,5.79,4.57
1985,Male,21,STEVEN,2500,71.55,19.64,1.04,2.01,1.97,3.79
1985,Male,22,JUSTIN,2245,73.78,15.15,2.76,2.87,1.79,3.65
1985,Male,23,RICHARD,2227,73.19,22.09,0.61,0.52,1.64,1.94
1985,Male,24,KEVIN,2221,79.64,12.11,2.06,1.29,2.06,2.84
1985,Male,25,WILLIAM,2073,34.04,59.01,1.61,0.67,2.33,2.34
1986,Female,1,JESSICA,5941,68.14,8.85,(S),0.00,(S),19.91
1986,Female,2,ASHLEY,4419,74.37,19.60,0.39,2.36,1.70,1.58
1986,Female,3,JENNIFER,4320,67.27,20.32,2.26,(S),(S),7.90
1986,Female,4,AMANDA,3503,61.25,8.75,5.00,(S),(S),21.25
1986,Female,5,SARAH,3006,75.77,9.03,5.34,(S),5.13,(S)
1986,Female,6,STEPHANIE,2708,80.04,6.24,(S),(S),2.91,10.40
1986,Female,7,NICOLE,2697,72.63,12.11,(S),(S),2.28,10.53
1986,Female,8,MELISSA,2394,82.35,2.94,(S),0.00,(S),11.18
1986,Female,9,ELIZABETH,2347,63.31,7.41,(S),(S),1.71,25.86
1986,Female,10,CHRISTINA,2302,86.64,3.90,2.07,0.41,1.24,5.73
1986,Female,11,VANESSA,2028,,,,,,
1986,Female,12,MICHELLE,1962,52.77,27.83,1.01,1.89,5.67,10.83
1986,Female,13,BRITTANY,1779,74.50,21.48,(S),(S),(S),(S)
1986,Female,14,HEATHER,1762,90.81,2.47,1.87,0.75,1.57,2.54
1986,Female,15,LAUREN,1726,86.35,3.81,3.02,0.79,1.44,4.59
1986,Female,16,MEGAN,1668,90.13,3.41,(S),(S),2.15,3.23
1986,Female,17,AMBER,1667,84.25,7.73,1.34,0.74,2.97,2.97
1986,Female,18,MARIA,1655,34.46,1.62,3.30,3.53,2.35,54.74
1986,Female,19,DANIELLE,1641,82.55,9.42,(S),(S),2.22,3.60
1986,Female,20,CRYSTAL,1590,86.36,4.63,1.68,0.92,2.04,4.38
1986,Female,21,RACHEL,1507,70.19,23.28,0.90,0.43,2.94,2.26
1986,Female,22,LAURA,1490,68.18,6.47,(S),(S),1.58,21.91
1986,Female,23,KIMBERLY,1467,90.88,4.77,0.88,0.29,1.51,1.67
1986,Female,24,SAMANTHA,1402,63.95,(S),18.37,(S),(S),12.24
1986,Female,25,TIFFANY,1401,93.20,1.88,0.91,0.60,1.69,1.71
1986,Male,1,MICHAEL,7278,86.36,7.62,1.13,0.73,1.93,2.23
1986,Male,2,CHRISTOPHER,6503,76.74,17.44,0.95,0.36,1.90,2.61
1986,Male,3,DANIEL,5398,67.02,24.05,2.12,0.58,1.95,4.27
1986,Male,4,DAVID,5253,65.29,13.75,10.50,1.84,2.60,6.03
1986,Male,5,MATTHEW,4664,59.90,29.94,3.92,0.99,2.62,2.64
1986,Male,6,ANDREW,3990,75.79,12.94,1.16,4.23,1.55,4.32
1986,Male,7,ROBERT,3711,74.28,16.04,1.67,0.56,2.04,5.40
1986,Male,8,RYAN,3502,93.33,2.82,0.64,0.42,1.17,1.62
1986,Male,9,JOSHUA,3435,24.58,60.41,4.91,2.84,3.58,3.68
1986,Male,10,ANTHONY,3108,63.43,30.43,1.10,0.62,1.84,2.59
1986,Male,11,JAMES,3069,54.45,38.09,0.81,2.51,2.10,2.04
1986,Male,12,JOSE,3017,22.45,3.56,31.93,7.71,3.21,31.14
1986,Male,12,JOSEPH,3017,35.48,48.84,6.91,1.09,5.31,2.37
1986,Male,14,JONATHAN,2930,51.55,12.02,12.98,8.53,7.36,7.56
1986,Male,15,JOHN,2860,47.00,20.10,14.41,12.56,3.58,2.36
1986,Male,16,NICHOLAS,2685,76.56,16.10,1.12,1.39,2.14,2.70
1986,Male,17,JASON,2633,70.75,21.61,1.93,0.38,1.50,3.83
1986,Male,18,BRANDON,2524,66.28,28.21,0.50,0.77,2.06,2.17
1986,Male,19,ERIC,2464,71.34,10.06,6.71,1.52,5.79,4.57
1986,Male,20,STEVEN,2437,71.55,19.64,1.04,2.01,1.97,3.79
1986,Male,21,KEVIN,2381,79.64,12.11,2.06,1.29,2.06,2.84
1986,Male,22,JUSTIN,2296,73.78,15.15,2.76,2.87,1.79,3.65
1986,Male,23,BRIAN,2283,85.49,7.85,1.34,1.10,1.34,2.89
1986,Male,24,RICHARD,2129,73.19,22.09,0.61,0.52,1.64,1.94
1986,Male,25,KYLE,2095,81.98,13.39,0.54,0.52,1.88,1.69
1987,Female,1,JESSICA,6795,68.14,8.85,(S),0.00,(S),19.91
1987,Female,2,ASHLEY,5045,74.37,19.60,0.39,2.36,1.70,1.58
1987,Female,3,JENNIFER,4273,67.27,20.32,2.26,(S),(S),7.90
1987,Female,4,AMANDA,3902,61.25,8.75,5.00,(S),(S),21.25
1987,Female,5,STEPHANIE,3101,80.04,6.24,(S),(S),2.91,10.40
1987,Female,6,SARAH,2911,75.77,9.03,5.34,(S),5.13,(S)
1987,Female,7,NICOLE,2540,72.63,12.11,(S),(S),2.28,10.53
1987,Female,8,MELISSA,2536,82.35,2.94,(S),0.00,(S),11.18
1987,Female,9,ELIZABETH,2390,63.31,7.41,(S),(S),1.71,25.86
1987,Female,10,CHRISTINA,2179,86.64,3.90,2.07,0.41,1.24,5.73
1987,Female,11,MICHELLE,2081,52.77,27.83,1.01,1.89,5.67,10.83
1987,Female,12,VANESSA,2052,,,,,,
1987,Female,13,BRITTANY,1976,74.50,21.48,(S),(S),(S),(S)
1987,Female,14,DANIELLE,1914,82.55,9.42,(S),(S),2.22,3.60
1987,Female,15,SAMANTHA,1835,63.95,(S),18.37,(S),(S),12.24
1987,Female,16,HEATHER,1804,90.81,2.47,1.87,0.75,1.57,2.54
1987,Female,17,LAUREN,1723,86.35,3.81,3.02,0.79,1.44,4.59
1987,Female,18,MEGAN,1662,90.13,3.41,(S),(S),2.15,3.23
1987,Female,19,AMBER,1561,84.25,7.73,1.34,0.74,2.97,2.97
1987,Female,20,LAURA,1500,68.18,6.47,(S),(S),1.58,21.91
1987,Female,21,MARIA,1499,34.46,1.62,3.30,3.53,2.35,54.74
1987,Female,22,RACHEL,1498,70.19,23.28,0.90,0.43,2.94,2.26
1987,Female,23,TIFFANY,1462,93.20,1.88,0.91,0.60,1.69,1.71
1987,Female,24,CRYSTAL,1447,86.36,4.63,1.68,0.92,2.04,4.38
1987,Female,25,KIMBERLY,1438,90.88,4.77,0.88,0.29,1.51,1.67
1987,Male,1,MICHAEL,7448,86.36,7.62,1.13,0.73,1.93,2.23
1987,Male,2,CHRISTOPHER,6564,76.74,17.44,0.95,0.36,1.90,2.61
1987,Male,3,DANIEL,5400,67.02,24.05,2.12,0.58,1.95,4.27
1987,Male,4,DAVID,5312,65.29,13.75,10.50,1.84,2.60,6.03
1987,Male,5,MATTHEW,4684,59.90,29.94,3.92,0.99,2.62,2.64
1987,Male,6,ANDREW,4366,75.79,12.94,1.16,4.23,1.55,4.32
1987,Male,7,JOSHUA,3760,24.58,60.41,4.91,2.84,3.58,3.68
1987,Male,8,ROBERT,3566,74.28,16.04,1.67,0.56,2.04,5.40
1987,Male,9,RYAN,3444,93.33,2.82,0.64,0.42,1.17,1.62
1987,Male,10,ANTHONY,3424,63.43,30.43,1.10,0.62,1.84,2.59
1987,Male,11,JOSE,3284,22.45,3.56,31.93,7.71,3.21,31.14
1987,Male,12,JOSEPH,3147,35.48,48.84,6.91,1.09,5.31,2.37
1987,Male,13,JONATHAN,3114,51.55,12.02,12.98,8.53,7.36,7.56
1987,Male,14,JOHN,2997,47.00,20.10,14.41,12.56,3.58,2.36
1987,Male,15,JAMES,2965,54.45,38.09,0.81,2.51,2.10,2.04
1987,Male,16,JUSTIN,2947,73.78,15.15,2.76,2.87,1.79,3.65
1987,Male,17,KEVIN,2759,79.64,12.11,2.06,1.29,2.06,2.84
1987,Male,18,ERIC,2726,71.34,10.06,6.71,1.52,5.79,4.57
1987,Male,19,NICHOLAS,2700,76.56,16.10,1.12,1.39,2.14,2.70
1987,Male,20,BRIAN,2460,85.49,7.85,1.34,1.10,1.34,2.89
1987,Male,21,JASON,2431,70.75,21.61,1.93,0.38,1.50,3.83
1987,Male,22,STEVEN,2372,71.55,19.64,1.04,2.01,1.97,3.79
1987,Male,23,BRANDON,2313,66.28,28.21,0.50,0.77,2.06,2.17
1987,Male,24,KYLE,2228,81.98,13.39,0.54,0.52,1.88,1.69
1987,Male,25,RICHARD,2141,73.19,22.09,0.61,0.52,1.64,1.94
1988,Female,1,JESSICA,6493,68.14,8.85,(S),0.00,(S),19.91
1988,Female,2,ASHLEY,4800,74.37,19.60,0.39,2.36,1.70,1.58
1988,Female,3,JENNIFER,3846,67.27,20.32,2.26,(S),(S),7.90
1988,Female,4,AMANDA,3818,61.25,8.75,5.00,(S),(S),21.25
1988,Female,5,STEPHANIE,3254,80.04,6.24,(S),(S),2.91,10.40
1988,Female,6,SARAH,3020,75.77,9.03,5.34,(S),5.13,(S)
1988,Female,7,ELIZABETH,2705,63.31,7.41,(S),(S),1.71,25.86
1988,Female,8,NICOLE,2582,72.63,12.11,(S),(S),2.28,10.53
1988,Female,9,MELISSA,2536,82.35,2.94,(S),0.00,(S),11.18
1988,Female,10,BRITTANY,2406,74.50,21.48,(S),(S),(S),(S)
1988,Female,11,VANESSA,2286,,,,,,
1988,Female,12,MICHELLE,2273,52.77,27.83,1.01,1.89,5.67,10.83
1988,Female,13,SAMANTHA,2235,63.95,(S),18.37,(S),(S),12.24
1988,Female,14,CHRISTINA,2230,86.64,3.90,2.07,0.41,1.24,5.73
1988,Female,15,LAUREN,2052,86.35,3.81,3.02,0.79,1.44,4.59
1988,Female,16,DANIELLE,1848,82.55,9.42,(S),(S),2.22,3.60
1988,Female,17,TIFFANY,1756,93.20,1.88,0.91,0.60,1.69,1.71
1988,Female,18,HEATHER,1708,90.81,2.47,1.87,0.75,1.57,2.54
1988,Female,19,MEGAN,1695,90.13,3.41,(S),(S),2.15,3.23
1988,Female,20,AMBER,1618,84.25,7.73,1.34,0.74,2.97,2.97
1988,Female,21,CRYSTAL,1544,86.36,4.63,1.68,0.92,2.04,4.38
1988,Female,22,MARIA,1529,34.46,1.62,3.30,3.53,2.35,54.74
1988,Female,23,RACHEL,1494,70.19,23.28,0.90,0.43,2.94,2.26
1988,Female,24,LAURA,1379,68.18,6.47,(S),(S),1.58,21.91
1988,Female,25,EMILY,1358,89.45,5.04,0.96,0.96,0.60,3.00
1988,Male,1,MICHAEL,7815,86.36,7.62,1.13,0.73,1.93,2.23
1988,Male,2,CHRISTOPHER,6504,76.74,17.44,0.95,0.36,1.90,2.61
1988,Male,3,DANIEL,5397,67.02,24.05,2.12,0.58,1.95,4.27
1988,Male,4,DAVID,5160,65.29,13.75,10.50,1.84,2.60,6.03
1988,Male,5,MATTHEW,4858,59.90,29.94,3.92,0.99,2.62,2.64
1988,Male,6,ANDREW,4563,75.79,12.94,1.16,4.23,1.55,4.32
1988,Male,7,JOSHUA,3985,24.58,60.41,4.91,2.84,3.58,3.68
1988,Male,8,ROBERT,3641,74.28,16.04,1.67,0.56,2.04,5.40
1988,Male,9,ANTHONY,3581,63.43,30.43,1.10,0.62,1.84,2.59
1988,Male,10,JOSE,3538,22.45,3.56,31.93,7.71,3.21,31.14
1988,Male,11,JONATHAN,3507,51.55,12.02,12.98,8.53,7.36,7.56
1988,Male,12,RYAN,3381,93.33,2.82,0.64,0.42,1.17,1.62
1988,Male,13,JUSTIN,3301,73.78,15.15,2.76,2.87,1.79,3.65
1988,Male,14,JOSEPH,3284,35.48,48.84,6.91,1.09,5.31,2.37
1988,Male,15,JAMES,3112,54.45,38.09,0.81,2.51,2.10,2.04
1988,Male,16,NICHOLAS,3099,76.56,16.10,1.12,1.39,2.14,2.70
