col0,col1,col2,col3,col4,pctwhite,pctblack,pctapi,pctaian,pct2prace,pcthispanic
1975,Female,4,AMY,2193,81.22,12.22,1.08,(S),(S),4.3
1975,Female,5,MARIA,1944,31.93,1.93,3.53,3.13,1.27,58.2
1975,Female,6,HEATHER,1937,91.48,(S),2.13,(S),1.9,2.51
1975,Female,7,MELISSA,1687,74.4,8.8,(S),0,(S),12.8
1975,Female,8,LISA,1602,85.96,3,2.35,(S),(S),7.47
1975,Female,9,KIMBERLY*,1503,,,,,,
1975,Female,10,ELIZABET*,1467,,,,,,
1975,Female,11,ANGELA,1400,66.09,8.15,7.73,(S),(S),15.45
1975,Female,12,NICOLE,1349,67.67,12.93,2.59,(S),(S),14.22
1975,Female,13,STEPHANI*,1340,,,,,,
1975,Female,14,JESSICA,1297,64.47,8.33,6.58,(S),(S),16.67
1975,Female,15,VERONICA*,1239,,,,,,
1975,Female,16,REBECCA,1150,74.5,15,(S),0,(S),8.75
1975,Female,17,SARAH,1076,74.9,13.25,5.02,(S),(S),4.42
1975,Female,18,LAURA,1058,58.58,6.22,3.72,0.33,1.32,29.83
1975,Female,19,PATRICIA*,1025,,,,,,
1975,Female,20,MONICA,1006,82.94,2.44,1.95,(S),(S),11.21
1975,Female,21,JULIE,983,74.16,11.8,(S),0,(S),10.67
1975,Female,22,SHANNON,974,75.16,19.51,0.54,0.4,2.03,2.36
1975,Female,23,CYNTHIA,909,,,,,,
1975,Female,24,ERIN,892,72.38,14.29,(S),0,(S),10
1975,Female,25,ANDREA,873,77.53,7.02,0.94,0.6,2.07,11.84
1975,Male,1,MICHAEL,6278,83.59,8.88,1.95,0.67,1.85,3.06
1975,Male,2,JASON,4347,66.33,22.46,3.46,0.49,2.1,5.16
1975,Male,3,DAVID,4058,59.45,14.86,13.85,1.73,2.52,7.59
1975,Male,4,CHRISTOP*,3858,,,,,,
1975,Male,5,ROBERT,3437,71.2,15.75,3.99,0.69,2.08,6.29
1975,Male,6,DANIEL,2944,62.84,25.56,3.16,0.69,2.15,5.59
1975,Male,7,JAMES,2871,51.58,38.86,1.27,2.58,2.64,3.08
1975,Male,8,JOHN,2834,40.98,21.03,21.27,11.17,2.41,3.15
1975,Male,9,MATTHEW,2583,54.37,32.64,5.72,0.9,2.59,3.78
1975,Male,10,BRIAN,2565,82.94,6.64,2.25,1.23,2.18,4.75
1975,Male,11,JOSE,2113,15.07,2.56,36.92,5.95,2.09,37.4
1975,Male,12,RICHARD,1965,70.35,23.46,0.9,0.57,1.97,2.75
1975,Male,13,JOSEPH,1867,29.59,54.19,9.76,0.99,2.49,2.98
1975,Male,14,JOSHUA,1864,22.98,57.24,7.96,2.56,4.17,5.08
1975,Male,15,ERIC,1840,56.06,18.87,14.08,(S),(S),9.3
1975,Male,16,RYAN,1833,91.65,3.02,0.89,0.43,1.46,2.55
1975,Male,17,JEFFREY,1706,76.72,16.58,0.94,0.38,2.14,3.25
1975,Male,18,WILLIAM,1703,35.2,53.62,4.2,1.05,2.38,3.56
1975,Male,19,STEVEN,1695,70.76,17.07,1.77,2.72,1.73,5.96
1975,Male,20,ANTHONY,1623,59.82,31.93,1.53,0.62,2.29,3.82
1975,Male,21,SCOTT,1463,60.21,32.92,0.51,1.18,2.59,2.58
1975,Male,22,MARK,1427,64.91,15.44,11.34,2.52,2.53,3.26
1975,Male,23,KEVIN,1268,72.73,11.36,4.55,0,1.7,9.66
1975,Male,24,JUAN,1263,5.22,0.69,20.83,9.96,1.74,61.55
1975,Male,25,JEREMY,1254,68.92,17.23,2.46,0,4.31,7.08
1976,Female,1,JENNIFER*,5564,,,,,,
1976,Female,2,CHRISTIN*,2610,,,,,,
1976,Female,3,AMY,2210,81.22,12.22,1.08,(S),(S),4.3
1976,Female,4,MICHELLE*,2061,,,,,,
1976,Female,5,MARIA,1927,31.93,1.93,3.53,3.13,1.27,58.2
1976,Female,6,MELISSA,1885,74.4,8.8,(S),0,(S),12.8
1976,Female,7,HEATHER,1861,91.48,(S),2.13,(S),1.9,2.51
1976,Female,8,JESSICA,1783,64.47,8.33,6.58,(S),(S),16.67
1976,Female,9,LISA,1704,85.96,3,2.35,(S),(S),7.47
1976,Female,10,ELIZABET*,1647,,,,,,
1976,Female,11,NICOLE,1454,67.67,12.93,2.59,(S),(S),14.22
1976,Female,12,SARAH,1414,74.9,13.25,5.02,(S),(S),4.42
1976,Female,13,ANGELA,1388,66.09,8.15,7.73,(S),(S),15.45
1976,Female,14,KIMBERLY*,1284,,,,,,
1976,Female,15,STEPHANI*,1256,,,,,,
1976,Female,16,REBECCA,1254,74.5,15,(S),0,(S),8.75
1976,Female,17,SHANNON,1208,75.16,19.51,0.54,0.4,2.03,2.36
1976,Female,18,VERONICA*,1192,,,,,,
1976,Female,19,LAURA,1170,58.58,6.22,3.72,0.33,1.32,29.83
1976,Female,20,MONICA,1118,82.94,2.44,1.95,(S),(S),11.21
1976,Female,21,JAMIE,1085,53.19,7.47,3.46,0.91,0.91,34.06
1976,Female,22,JULIE,994,74.16,11.8,(S),0,(S),10.67
1976,Female,23,AMANDA,958,66.67,7.09,7.8,(S),(S),17.02
1976,Female,24,ERIN,916,72.38,14.29,(S),0,(S),10
1976,Female,25,ANDREA,899,77.53,7.02,0.94,0.6,2.07,11.84
1976,Male,1,MICHAEL,6196,83.59,8.88,1.95,0.67,1.85,3.06
1976,Male,2,DAVID,4328,59.45,14.86,13.85,1.73,2.52,7.59
1976,Male,3,JASON,4316,66.33,22.46,3.46,0.49,2.1,5.16
1976,Male,4,CHRISTOP*,3882,,,,,,
1976,Male,5,ROBERT,3385,71.2,15.75,3.99,0.69,2.08,6.29
1976,Male,6,DANIEL,3179,62.84,25.56,3.16,0.69,2.15,5.59
1976,Male,7,JAMES,2893,51.58,38.86,1.27,2.58,2.64,3.08
1976,Male,8,JOHN,2800,40.98,21.03,21.27,11.17,2.41,3.15
1976,Male,9,MATTHEW,2738,54.37,32.64,5.72,0.9,2.59,3.78
1976,Male,10,BRIAN,2678,82.94,6.64,2.25,1.23,2.18,4.75
1976,Male,11,JOSE,2336,15.07,2.56,36.92,5.95,2.09,37.4
1976,Male,12,JOSEPH,2135,29.59,54.19,9.76,0.99,2.49,2.98
1976,Male,13,ERIC,2068,56.06,18.87,14.08,(S),(S),9.3
1976,Male,14,JOSHUA,2020,22.98,57.24,7.96,2.56,4.17,5.08
1976,Male,15,RYAN,2004,91.65,3.02,0.89,0.43,1.46,2.55
1976,Male,16,RICHARD,1938,70.35,23.46,0.9,0.57,1.97,2.75
1976,Male,17,ANTHONY,1737,59.82,31.93,1.53,0.62,2.29,3.82
1976,Male,17,STEVEN,1737,70.76,17.07,1.77,2.72,1.73,5.96
1976,Male,19,WILLIAM,1699,35.2,53.62,4.2,1.05,2.38,3.56
1976,Male,20,JEFFREY,1594,76.72,16.58,0.94,0.38,2.14,3.25
1976,Male,21,JUAN,1576,5.22,0.69,20.83,9.96,1.74,61.55
1976,Male,22,JEREMY,1519,68.92,17.23,2.46,0,4.31,7.08
1976,Male,23,KEVIN,1509,72.73,11.36,4.55,0,1.7,9.66
1976,Male,24,MARK,1369,64.91,15.44,11.34,2.52,2.53,3.26
1976,Male,25,SCOTT,1328,60.21,32.92,0.51,1.18,2.59,2.58
1977,Female,1,JENNIFER*,5553,,,,,,
1977,Female,2,CHRISTIN*,2648,,,,,,
1977,Female,3,JESSICA,2224,64.47,8.33,6.58,(S),(S),16.67
1977,Female,4,MELISSA,2196,74.4,8.8,(S),0,(S),12.8
1977,Female,5,MICHELLE*,2195,,,,,,
1977,Female,6,SARAH,1884,74.9,13.25,5.02,(S),(S),4.42
1977,Female,7,MARIA,1826,31.93,1.93,3.53,3.13,1.27,58.2
1977,Female,8,HEATHER,1803,91.48,(S),2.13,(S),1.9,2.51
1977,Female,9,ELIZABET*,1775,,,,,,
1977,Female,10,LISA,1711,85.96,3,2.35,(S),(S),7.47
1977,Female,11,AMY,1613,81.22,12.22,1.08,(S),(S),4.3
1977,Female,12,NICOLE,1556,67.67,12.93,2.59,(S),(S),14.22
1977,Female,13,KIMBERLY*,1401,,,,,,
1977,Female,14,ANGELA,1400,66.09,8.15,7.73,(S),(S),15.45
1977,Female,15,STEPHANI*,1345,,,,,,
1977,Female,16,KELLY,1309,78.09,16.22,0.64,0.54,1.81,2.69
1977,Female,17,VERONICA*,1172,,,,,,
1977,Female,18,MONICA,1170,82.94,2.44,1.95,(S),(S),11.21
1977,Female,19,REBECCA,1153,74.5,15,(S),0,(S),8.75
1977,Female,20,JAMIE,1136,53.19,7.47,3.46,0.91,0.91,34.06
1977,Female,21,SHANNON,1123,75.16,19.51,0.54,0.4,2.03,2.36
1977,Female,22,AMANDA,1092,66.67,7.09,7.8,(S),(S),17.02
1977,Female,23,LAURA,1062,58.58,6.22,3.72,0.33,1.32,29.83
1977,Female,24,ANDREA,1049,77.53,7.02,0.94,0.6,2.07,11.84
1977,Female,25,AMBER,1005,82.78,8.68,2.46,(S),(S),3.91
1977,Male,1,MICHAEL,6387,83.59,8.88,1.95,0.67,1.85,3.06
1977,Male,2,DAVID,4395,59.45,14.86,13.85,1.73,2.52,7.59
1977,Male,3,JASON,4384,66.33,22.46,3.46,0.49,2.1,5.16
1977,Male,4,CHRISTOP*,4094,,,,,,
1977,Male,5,DANIEL,3373,62.84,25.56,3.16,0.69,2.15,5.59
1977,Male,6,ROBERT,3365,71.2,15.75,3.99,0.69,2.08,6.29
1977,Male,7,JAMES,2966,51.58,38.86,1.27,2.58,2.64,3.08
1977,Male,8,BRIAN,2933,82.94,6.64,2.25,1.23,2.18,4.75
1977,Male,9,MATTHEW,2850,54.37,32.64,5.72,0.9,2.59,3.78
1977,Male,10,JOHN,2800,40.98,21.03,21.27,11.17,2.41,3.15
1977,Male,11,RYAN,2467,91.65,3.02,0.89,0.43,1.46,2.55
1977,Male,12,JOSHUA,2439,22.98,57.24,7.96,2.56,4.17,5.08
1977,Male,13,JOSEPH,2329,29.59,54.19,9.76,0.99,2.49,2.98
1977,Male,14,JOSE,2310,15.07,2.56,36.92,5.95,2.09,37.4
1977,Male,15,RICHARD,2087,70.35,23.46,0.9,0.57,1.97,2.75
1977,Male,16,ERIC,2019,56.06,18.87,14.08,(S),(S),9.3
1977,Male,17,ANTHONY,1880,59.82,31.93,1.53,0.62,2.29,3.82
1977,Male,18,KEVIN,1828,72.73,11.36,4.55,0,1.7,9.66
1977,Male,19,WILLIAM,1718,35.2,53.62,4.2,1.05,2.38,3.56
1977,Male,20,STEVEN,1696,70.76,17.07,1.77,2.72,1.73,5.96
1977,Male,21,JEREMY,1662,68.92,17.23,2.46,0,4.31,7.08
1977,Male,22,JEFFREY,1654,76.72,16.58,0.94,0.38,2.14,3.25
1977,Male,23,JUAN,1373,5.22,0.69,20.83,9.96,1.74,61.55
1977,Male,24,SCOTT,1365,60.21,32.92,0.51,1.18,2.59,2.58
1977,Male,25,ANDREW,1355,71.99,13.44,2.09,5.2,1.77,5.51
1978,Female,1,JENNIFER,5288,60.8,21.93,2.66,(S),(S),13.29
1978,Female,2,MELISSA,2437,74.4,8.8,(S),0,(S),12.8
1978,Female,3,JESSICA,2380,64.47,8.33,6.58,(S),(S),16.67
1978,Female,4,MICHELLE,2262,55.19,25.55,2.05,1.37,1.78,14.07
1978,Female,5,SARAH,2107,74.9,13.25,5.02,(S),(S),4.42
1978,Female,6,CHRISTINA,2025,83.88,3.38,3.27,0.68,1.24,7.55
1978,Female,7,NICOLE,1891,67.67,12.93,2.59,(S),(S),14.22
1978,Female,8,MARIA,1835,31.93,1.93,3.53,3.13,1.27,58.2
1978,Female,9,ELIZABETH,1787,60.94,7.81,3.82,(S),(S),25.17
1978,Female,10,HEATHER,1745,91.48,(S),2.13,(S),1.9,2.51
1978,Female,11,LISA,1722,85.96,3,2.35,(S),(S),7.47
1978,Female,12,ANGELA,1433,66.09,8.15,7.73,(S),(S),15.45
1978,Female,13,STEPHANIE,1394,71.39,10.5,1.57,(S),(S),14.96
1978,Female,14,AMY,1383,81.22,12.22,1.08,(S),(S),4.3
1978,Female,15,KIMBERLY,1292,89.08,3.71,1.2,0.58,1.44,3.99
1978,Female,16,KELLY,1250,78.09,16.22,0.64,0.54,1.81,2.69
1978,Female,17,REBECCA,1213,74.5,15,(S),0,(S),8.75
1978,Female,18,AMANDA,1175,66.67,7.09,7.8,(S),(S),17.02
1978,Female,19,VERONICA,1162,17.48,3.8,1.22,(S),(S),77.36
1978,Female,20,MONICA,1130,82.94,2.44,1.95,(S),(S),11.21
1978,Female,21,AMBER,1094,82.78,8.68,2.46,(S),(S),3.91
1978,Female,22,ANDREA,1072,77.53,7.02,0.94,0.6,2.07,11.84
1978,Female,23,SHANNON,1047,75.16,19.51,0.54,0.4,2.03,2.36
1978,Female,24,LAURA,1039,58.58,6.22,3.72,0.33,1.32,29.83
1978,Female,25,ERIN,1016,72.38,14.29,(S),0,(S),10
1978,Male,1,MICHAEL,6546,83.59,8.88,1.95,0.67,1.85,3.06
1978,Male,2,DAVID,4576,59.45,14.86,13.85,1.73,2.52,7.59
1978,Male,3,JASON,4285,66.33,22.46,3.46,0.49,2.1,5.16
1978,Male,4,CHRISTOPHER,4127,73.71,18.9,1.27,0.5,2.17,3.45
1978,Male,5,DANIEL,3422,62.84,25.56,3.16,0.69,2.15,5.59
1978,Male,6,ROBERT,3332,71.2,15.75,3.99,0.69,2.08,6.29
1978,Male,7,JAMES,3111,51.58,38.86,1.27,2.58,2.64,3.08
1978,Male,8,MATTHEW,3007,54.37,32.64,5.72,0.9,2.59,3.78
1978,Male,9,JOHN,2920,40.98,21.03,21.27,11.17,2.41,3.15
1978,Male,10,BRIAN,2767,82.94,6.64,2.25,1.23,2.18,4.75
1978,Male,11,JOSHUA,2550,22.98,57.24,7.96,2.56,4.17,5.08
1978,Male,12,JOSE,2512,15.07,2.56,36.92,5.95,2.09,37.4
1978,Male,13,JOSEPH,2504,29.59,54.19,9.76,0.99,2.49,2.98
1978,Male,14,RYAN,2432,91.65,3.02,0.89,0.43,1.46,2.55
1978,Male,15,ANTHONY,2049,59.82,31.93,1.53,0.62,2.29,3.82
1978,Male,16,ERIC,1957,56.06,18.87,14.08,(S),(S),9.3
1978,Male,17,RICHARD,1944,70.35,23.46,0.9,0.57,1.97,2.75
1978,Male,18,STEVEN,1889,70.76,17.07,1.77,2.72,1.73,5.96
1978,Male,19,NICHOLAS,1785,73.29,17.12,1.22,1.73,2.4,4.24
1978,Male,20,WILLIAM,1701,35.2,53.62,4.2,1.05,2.38,3.56
1978,Male,21,KEVIN,1694,72.73,11.36,4.55,0,1.7,9.66
1978,Male,22,JEFFREY,1576,76.72,16.58,0.94,0.38,2.14,3.25
1978,Male,23,ANDREW,1466,71.99,13.44,2.09,5.2,1.77,5.51
1978,Male,24,JUAN,1452,5.22,0.69,20.83,9.96,1.74,61.55
1978,Male,25,JUSTIN,1410,68,17.53,5.4,2.73,1.64,4.7
1979,Female,1,JENNIFER,5463,60.8,21.93,2.66,(S),(S),13.29
1979,Female,2,MELISSA,2979,74.4,8.8,(S),0,(S),12.8
1979,Female,3,JESSICA,2523,64.47,8.33,6.58,(S),(S),16.67
1979,Female,4,MICHELLE,2376,55.19,25.55,2.05,1.37,1.78,14.07
1979,Female,5,NICOLE,2168,67.67,12.93,2.59,(S),(S),14.22
1979,Female,6,SARAH,2096,74.9,13.25,5.02,(S),(S),4.42
1979,Female,7,CHRISTINA,1991,83.88,3.38,3.27,0.68,1.24,7.55
1979,Female,8,MARIA,1939,31.93,1.93,3.53,3.13,1.27,58.2
1979,Female,9,ELIZABETH,1918,60.94,7.81,3.82,(S),(S),25.17
1979,Female,10,LISA,1729,85.96,3,2.35,(S),(S),7.47
1979,Female,11,HEATHER,1605,91.48,(S),2.13,(S),1.9,2.51
1979,Female,12,AMANDA,1585,66.67,7.09,7.8,(S),(S),17.02
1979,Female,13,ANGELA,1486,66.09,8.15,7.73,(S),(S),15.45
1979,Female,14,STEPHANIE,1399,71.39,10.5,1.57,(S),(S),14.96
1979,Female,15,AMY,1371,81.22,12.22,1.08,(S),(S),4.3
1979,Female,16,KIMBERLY,1358,89.08,3.71,1.2,0.58,1.44,3.99
1979,Female,17,AMBER,1352,82.78,8.68,2.46,(S),(S),3.91
1979,Female,18,REBECCA,1235,74.5,15,(S),0,(S),8.75
1979,Female,19,MONICA,1232,82.94,2.44,1.95,(S),(S),11.21
1979,Female,20,LAURA,1202,58.58,6.22,3.72,0.33,1.32,29.83
1979,Female,21,VERONICA,1176,17.48,3.8,1.22,(S),(S),77.36
1979,Female,22,ANDREA,1146,77.53,7.02,0.94,0.6,2.07,11.84
1979,Female,23,KELLY,1141,78.09,16.22,0.64,0.54,1.81,2.69
1979,Female,24,JAMIE,1070,53.19,7.47,3.46,0.91,0.91,34.06
1979,Female,25,ERIN,1023,72.38,14.29,(S),0,(S),10
1979,Male,1,MICHAEL,6589,83.59,8.88,1.95,0.67,1.85,3.06
1979,Male,2,DAVID,4872,59.45,14.86,13.85,1.73,2.52,7.59
1979,Male,3,CHRISTOPHER,4785,73.71,18.9,1.27,0.5,2.17,3.45
1979,Male,4,JASON,4107,66.33,22.46,3.46,0.49,2.1,5.16
1979,Male,5,DANIEL,3533,62.84,25.56,3.16,0.69,2.15,5.59
1979,Male,6,ROBERT,3438,71.2,15.75,3.99,0.69,2.08,6.29
1979,Male,7,JOHN,2985,40.98,21.03,21.27,11.17,2.41,3.15
1979,Male,8,JAMES,2982,51.58,38.86,1.27,2.58,2.64,3.08
1979,Male,8,MATTHEW,2982,54.37,32.64,5.72,0.9,2.59,3.78
1979,Male,10,JOSHUA,2884,22.98,57.24,7.96,2.56,4.17,5.08
1979,Male,11,RYAN,2871,91.65,3.02,0.89,0.43,1.46,2.55
1979,Male,12,BRIAN,2667,82.94,6.64,2.25,1.23,2.18,4.75
1979,Male,13,JOSE,2666,15.07,2.56,36.92,5.95,2.09,37.4
1979,Male,14,JOSEPH,2642,29.59,54.19,9.76,0.99,2.49,2.98
1979,Male,15,ANTHONY,2083,59.82,31.93,1.53,0.62,2.29,3.82
1979,Male,16,ERIC,2072,56.06,18.87,14.08,(S),(S),9.3
1979,Male,17,NICHOLAS,2071,73.29,17.12,1.22,1.73,2.4,4.24
1979,Male,18,RICHARD,2046,70.35,23.46,0.9,0.57,1.97,2.75
1979,Male,19,STEVEN,1856,70.76,17.07,1.77,2.72,1.73,5.96
1979,Male,20,WILLIAM,1738,35.2,53.62,4.2,1.05,2.38,3.56
1979,Male,21,KEVIN,1680,72.73,11.36,4.55,0,1.7,9.66
1979,Male,22,JEFFREY,1614,76.72,16.58,0.94,0.38,2.14,3.25
1979,Male,23,JUSTIN,1569,68,17.53,5.4,2.73,1.64,4.7
1979,Male,24,ANDREW,1563,71.99,13.44,2.09,5.2,1.77,5.51
1979,Male,25,JUAN,1560,5.22,0.69,20.83,9.96,1.74,61.55
1980,Female,1,JENNIFER,5607,60.8,21.93,2.66,(S),(S),13.29
1980,Female,2,MELISSA,2973,74.4,8.8,(S),0,(S),12.8
1980,Female,3,JESSICA,2885,64.47,8.33,6.58,(S),(S),16.67
1980,Female,4,SARAH,2548,74.9,13.25,5.02,(S),(S),4.42
1980,Female,5,MICHELLE,2375,55.19,25.55,2.05,1.37,1.78,14.07
1980,Female,6,NICOLE,2212,67.67,12.93,2.59,(S),(S),14.22
1980,Female,7,ELIZABETH,2162,60.94,7.81,3.82,(S),(S),25.17
1980,Female,8,MARIA,2095,31.93,1.93,3.53,3.13,1.27,58.2
1980,Female,9,CHRISTINA,2082,83.88,3.38,3.27,0.68,1.24,7.55
1980,Female,10,AMANDA,1871,66.67,7.09,7.8,(S),(S),17.02
1980,Female,11,STEPHANIE,1610,71.39,10.5,1.57,(S),(S),14.96
1980,Female,12,LISA,1601,85.96,3,2.35,(S),(S),7.47
1980,Female,13,HEATHER,1571,91.48,(S),2.13,(S),1.9,2.51
1980,Female,14,AMBER,1481,82.78,8.68,2.46,(S),(S),3.91
1980,Female,15,KIMBERLY,1450,89.08,3.71,1.2,0.58,1.44,3.99
1980,Female,16,TIFFANY,1399,91.75,1.75,1.35,0.68,1.99,2.48
1980,Female,17,REBECCA,1370,74.5,15,(S),0,(S),8.75
1980,Female,18,VERONICA,1355,17.48,3.8,1.22,(S),(S),77.36
1980,Female,19,ANGELA,1329,66.09,8.15,7.73,(S),(S),15.45
1980,Female,20,LAURA,1324,58.58,6.22,3.72,0.33,1.32,29.83
1980,Female,21,ERIN,1281,72.38,14.29,(S),0,(S),10
1980,Female,22,AMY,1280,81.22,12.22,1.08,(S),(S),4.3
1980,Female,23,SARA,1206,69.08,4.61,10.53,0.75,1.5,13.53
1980,Female,24,MONICA,1142,82.94,2.44,1.95,(S),(S),11.21
1980,Female,25,ANDREA,1101,77.53,7.02,0.94,0.6,2.07,11.84
1980,Male,1,MICHAEL,6905,83.59,8.88,1.95,0.67,1.85,3.06
1980,Male,2,DAVID,5042,59.45,14.86,13.85,1.73,2.52,7.59
1980,Male,3,CHRISTOPHER,4824,73.71,18.9,1.27,0.5,2.17,3.45
1980,Male,4,DANIEL,4127,62.84,25.56,3.16,0.69,2.15,5.59
1980,Male,5,JASON,4105,66.33,22.46,3.46,0.49,2.1,5.16
1980,Male,6,ROBERT,3492,71.2,15.75,3.99,0.69,2.08,6.29
1980,Male,7,MATTHEW,3350,54.37,32.64,5.72,0.9,2.59,3.78
1980,Male,8,JOSHUA,3116,22.98,57.24,7.96,2.56,4.17,5.08
1980,Male,9,JAMES,3028,51.58,38.86,1.27,2.58,2.64,3.08
1980,Male,10,JOHN,3004,40.98,21.03,21.27,11.17,2.41,3.15
1980,Male,11,RYAN,2971,91.65,3.02,0.89,0.43,1.46,2.55
1980,Male,12,JOSE,2901,15.07,2.56,36.92,5.95,2.09,37.4
1980,Male,13,JOSEPH,2863,29.59,54.19,9.76,0.99,2.49,2.98
1980,Male,14,BRIAN,2737,82.94,6.64,2.25,1.23,2.18,4.75
1980,Male,15,JUSTIN,2404,68,17.53,5.4,2.73,1.64,4.7
1980,Male,16,ERIC,2303,56.06,18.87,14.08,(S),(S),9.3
1980,Male,17,RICHARD,2124,70.35,23.46,0.9,0.57,1.97,2.75
1980,Male,18,ANTHONY,2083,59.82,31.93,1.53,0.62,2.29,3.82
1980,Male,19,NICHOLAS,2073,73.29,17.12,1.22,1.73,2.4,4.24
1980,Male,20,STEVEN,1886,70.76,17.07,1.77,2.72,1.73,5.96
1980,Male,21,ANDREW,1739,71.99,13.44,2.09,5.2,1.77,5.51
1980,Male,22,JUAN,1732,5.22,0.69,20.83,9.96,1.74,61.55
1980,Male,23,WILLIAM,1723,35.2,53.62,4.2,1.05,2.38,3.56
1980,Male,24,JONATHAN,1716,41.95,15.75,16.64,9.38,6.02,10.27
1980,Male,25,KEVIN,1637,72.73,11.36,4.55,0,1.7,9.66
1981,Female,1,JENNIFER,5618,60.8,21.93,2.66,(S),(S),13.29
1981,Female,2,JESSICA,3702,64.47,8.33,6.58,(S),(S),16.67
1981,Female,3,SARAH,2848,74.9,13.25,5.02,(S),(S),4.42
1981,Female,4,MELISSA,2817,74.4,8.8,(S),0,(S),12.8
1981,Female,5,MICHELLE,2409,55.19,25.55,2.05,1.37,1.78,14.07
1981,Female,6,NICOLE,2315,67.67,12.93,2.59,(S),(S),14.22
1981,Female,7,ELIZABETH,2268,60.94,7.81,3.82,(S),(S),25.17
1981,Female,8,MARIA,2131,31.93,1.93,3.53,3.13,1.27,58.2
1981,Female,9,AMANDA,2106,66.67,7.09,7.8,(S),(S),17.02
1981,Female,10,CHRISTINA,2062,83.88,3.38,3.27,0.68,1.24,7.55
1981,Female,11,STEPHANIE,1922,71.39,10.5,1.57,(S),(S),14.96
1981,Female,12,AMBER,1568,82.78,8.68,2.46,(S),(S),3.91
1981,Female,13,LISA,1532,85.96,3,2.35,(S),(S),7.47
1981,Female,14,HEATHER,1475,91.48,(S),2.13,(S),1.9,2.51
1981,Female,15,REBECCA,1460,74.5,15,(S),0,(S),8.75
1981,Female,16,AMY,1435,81.22,12.22,1.08,(S),(S),4.3
1981,Female,17,TIFFANY,1384,91.75,1.75,1.35,0.68,1.99,2.48
1981,Female,18,CRYSTAL,1365,82.7,4.68,4.02,0.65,2.06,5.88
1981,Female,19,KIMBERLY,1352,89.08,3.71,1.2,0.58,1.44,3.99
1981,Female,20,LAURA,1347,58.58,6.22,3.72,0.33,1.32,29.83
1981,Female,21,ERIN,1302,72.38,14.29,(S),0,(S),10
1981,Female,22,ANGELA,1281,66.09,8.15,7.73,(S),(S),15.45
1981,Female,23,ANDREA,1269,77.53,7.02,0.94,0.6,2.07,11.84
1981,Female,24,VERONICA,1245,17.48,3.8,1.22,(S),(S),77.36
1981,Female,25,MONICA,1230,82.94,2.44,1.95,(S),(S),11.21
1981,Male,1,MICHAEL,7221,83.59,8.88,1.95,0.67,1.85,3.06
1981,Male,2,CHRISTOPHER,5226,73.71,18.9,1.27,0.5,2.17,3.45
1981,Male,3,DAVID,4901,59.45,14.86,13.85,1.73,2.52,7.59
1981,Male,4,DANIEL,4313,62.84,25.56,3.16,0.69,2.15,5.59
1981,Male,5,MATTHEW,3831,54.37,32.64,5.72,0.9,2.59,3.78
1981,Male,6,ROBERT,3743,71.2,15.75,3.99,0.69,2.08,6.29
1981,Male,7,JASON,3708,66.33,22.46,3.46,0.49,2.1,5.16
1981,Male,8,JOSHUA,3362,22.98,57.24,7.96,2.56,4.17,5.08
1981,Male,9,JOHN,3213,40.98,21.03,21.27,11.17,2.41,3.15
1981,Male,10,RYAN,3153,91.65,3.02,0.89,0.43,1.46,2.55
1981,Male,11,JOSE,3084,15.07,2.56,36.92,5.95,2.09,37.4
1981,Male,12,JOSEPH,3060,29.59,54.19,9.76,0.99,2.49,2.98
1981,Male,13,JAMES,3037,51.58,38.86,1.27,2.58,2.64,3.08
1981,Male,14,BRIAN,2609,82.94,6.64,2.25,1.23,2.18,4.75
1981,Male,15,JUSTIN,2440,68,17.53,5.4,2.73,1.64,4.7
1981,Male,16,ANTHONY,2340,59.82,31.93,1.53,0.62,2.29,3.82
1981,Male,17,JONATHAN,2245,41.95,15.75,16.64,9.38,6.02,10.27
1981,Male,18,RICHARD,2194,70.35,23.46,0.9,0.57,1.97,2.75
1981,Male,19,ERIC,2109,56.06,18.87,14.08,(S),(S),9.3
1981,Male,20,NICHOLAS,2048,73.29,17.12,1.22,1.73,2.4,4.24
1981,Male,21,STEVEN,1972,70.76,17.07,1.77,2.72,1.73,5.96
1981,Male,22,BRANDON,1915,63.61,29.1,0.64,0.7,2.58,3.37
1981,Male,23,ANDREW,1845,71.99,13.44,2.09,5.2,1.77,5.51
1981,Male,24,WILLIAM,1787,35.2,53.62,4.2,1.05,2.38,3.56
1981,Male,25,JUAN,1776,5.22,0.69,20.83,9.96,1.74,61.55
1982,Female,1,JENNIFER,5793,60.8,21.93,2.66,(S),(S),13.29
1982,Female,2,JESSICA,4200,64.47,8.33,6.58,(S),(S),16.67
1982,Female,3,SARAH,2791,74.9,13.25,5.02,(S),(S),4.42
1982,Female,4,MELISSA,2730,74.4,8.8,(S),0,(S),12.8
1982,Female,5,MICHELLE,2446,55.19,25.55,2.05,1.37,1.78,14.07
1982,Female,6,NICOLE,2379,67.67,12.93,2.59,(S),(S),14.22
1982,Female,7,ELIZABETH,2262,60.94,7.81,3.82,(S),(S),25.17
1982,Female,8,AMANDA,2249,66.67,7.09,7.8,(S),(S),17.02
1982,Female,9,CHRISTINA,2148,83.88,3.38,3.27,0.68,1.24,7.55
1982,Female,10,STEPHANIE,1999,71.39,10.5,1.57,(S),(S),14.96
1982,Female,11,MARIA,1972,31.93,1.93,3.53,3.13,1.27,58.2
